Date,Adj Close,Close,High,Low,Open,Volume,gap_days,intraday_range,return,volatility_120,log_return,range_pct,close_open_ret,vol_mean,vol_std,ret_mean,ret_std,vol_z,ret_z,vol_ratio,MA_5,MA_20,MA_50,RSI_14,BB_upper,BB_lower,BB_pos,MACD_line,MACD_signal,MACD_hist,ATR_14,return_z,vol_ratio_z,range_pct_z,RSI_14_z,ml_score,rule_score,anomaly_score,label,severity
2024-07-15,58560.96484375,66200.0,66900.0,66200.0,66300.0,2155300,3.0,700.0,-0.0015082956259426,0.0106045481561909,-0.0015094342488542,0.0105740181268882,-0.0015082956259426,4008140.8,1772216.6452192252,-4.459588863544491e-05,0.0106045481561909,-1.0454933966444049,-0.1380256580241677,0.5466886793007986,66620.0,66145.0,66450.0,58.53658536585365,67544.96240551028,64745.03759448972,0.0392867692614593,86.84866739461722,59.33877426942848,27.50989312518874,671.4285714285714,-0.1592087448884413,-0.8395305670582961,-0.4299039434308888,0.7418623168283998,0.1031633138176649,0.0,0.041265325527065966,No,Normal
2024-07-16,58472.50390625,66100.0,66700.0,66100.0,66400.0,2243700,1.0,600.0,-0.0015105740181269,0.0105908721359015,-0.0015117160853219,0.0090771558245083,-0.0045180722891566,4009568.3,1770712.677665582,-0.0001069352492342,0.0105908721359015,-0.9972641650298858,-0.1325328783957778,0.57648136895736,66340.0,66155.0,66412.0,61.53846153846153,67550.44371362473,64759.55628637528,-0.039413986721926,51.22153024309955,57.7153254641627,-6.493795221063152,664.2857142857143,-0.1594421479578824,-0.7414344339421807,-0.6256964306001714,0.9403622387579778,0.1195455441982819,0.0,0.04781821767931276,No,Normal
2024-07-17,58118.65625,65700.0,66500.0,65600.0,66200.0,3464800,1.0,900.0,-0.0060514372163388,0.0105973941085913,-0.0060698213670757,0.0136986301369863,-0.0075528700906344,4022471.633333333,1760946.1324413433,-0.0001202719045731,0.0105973941085913,-0.3166886386014475,-0.5596814887687569,0.959239908130612,66120.0,66175.0,66368.0,54.76190476190476,67529.71884828356,64820.28115171643,-0.3506262576931189,-9.184022000888945,44.33545597115238,-53.51947797204132,692.8571428571429,-0.6510694343040263,0.2566291679479148,0.1638950263201998,0.3631738299853396,0.0513567991261865,0.0,0.020542719650474602,No,Normal
2024-07-18,58295.58203125,65900.0,66000.0,65500.0,66000.0,2363000,1.0,500.0,0.0030441400304415,0.0105281694040554,0.0030395160178968,0.007587253414264,-0.0015151515151515,4018752.466666667,1763998.5692073049,-0.0002066775434153,0.0105281694040554,-0.9386359465193438,0.3087732965813305,0.6699365188605322,66040.0,66170.0,66354.0,54.76190476190476,67528.1721462861,64811.8278537139,-0.1987965963948757,-40.451232197738136,27.378118337374275,-67.82935053511241,678.5714285714286,0.5723903524102852,-0.6686013878873869,-1.0272513812397603,0.3514830436815461,0.0860128101138361,0.0,0.03440512404553444,No,Normal
2024-07-19,57764.8203125,65300.0,65900.0,65100.0,65900.0,3412700,1.0,800.0,-0.0091047040971168,0.0105506231362659,-0.0091464052260761,0.0122511485451761,-0.0091047040971168,4030859.966666667,1754709.501331004,-0.0003193147834403,0.0105506231362659,-0.3522862138705993,-0.83268914074641,0.974119242296008,65840.0,66135.0,66330.0,41.860465116279066,67546.64331263435,64723.356687365645,-0.5915091953659006,-112.3505993639701,-0.5676252028946003,-111.7829741610755,685.7142857142857,-1.2420233306765054,0.3979099671959213,0.037810280152056,-0.7176857542475744,0.057404261903422,0.0095343327177028,0.02868230439199048,No,Normal
2024-07-22,57853.2734375,65400.0,66000.0,65200.0,65300.0,2654800,3.0,800.0,0.0015313935681469,0.0105230584970887,0.0015302221807675,0.0122324159021406,0.001531393568147,4034216.633333333,1751660.6594521652,-0.0002333467282055,0.0105230584970887,-0.7874907881785438,0.167702222394821,0.771955157202071,65680.0,66130.0,66322.0,40.47619047619048,67551.7853861292,64708.214613870805,-0.5134389529684371,-159.42445569802658,-32.338991301921,-127.08546439610558,707.1428571428571,0.3905522452239098,-0.2668064696869522,0.0914278130044856,-0.789238865778893,0.0357651168527403,0.0,0.014306046741096121,No,Normal
2024-07-23,58295.58203125,65900.0,66300.0,65500.0,65600.0,3777800,1.0,800.0,0.0076452599388379,0.0105343661676867,0.0076161830453085,0.0121396054628224,0.0045731707317073,4048335.8,1742609.905968144,-0.000120399399567,0.0105343661676867,-0.1552474819943697,0.7371738569545323,1.1246509914262803,65640.0,66150.0,66310.0,46.80851063829787,67545.48142984873,64754.51857015127,-0.1791496430211185,-154.6028393706074,-56.79176091565828,-97.81107845494913,750.0,1.2980026105064155,1.1224296782628322,0.106539870245039,-0.2306103845585097,0.0491084553507567,0.0,0.01964338214030268,No,Normal
2024-07-24,58030.19921875,65600.0,66100.0,65600.0,65800.0,3913500,1.0,500.0,-0.0045523520485584,0.0105286678462807,-0.0045627455584181,0.0076219512195121,-0.0030395136778115,4057610.8,1738870.4637516034,-0.0001088061966037,0.0105286678462807,-0.0828760985962586,-0.4220425524701467,1.1605481824454298,65620.0,66170.0,66282.0,41.66666666666667,67518.83965728054,64821.16034271947,-0.4225854399545227,-172.99498795316322,-80.03240632315928,-92.96258163000394,735.7142857142857,-0.6472139482929373,1.190695844408901,-0.9237584361116584,-0.6413565526463746,0.0482410258770511,0.0,0.019296410350820442,No,Normal
2024-07-25,58030.19921875,65600.0,65700.0,65300.0,65600.0,1957600,1.0,400.0,0.0,0.0105276388997463,0.0,0.0060975609756097,0.0,4059959.133333333,1735814.4122713062,-0.0001212625991946,0.0105276388997463,-1.2111658472649762,0.0115184991002651,0.592509488747687,65560.0,66185.0,66250.0,30.0,67499.33393177326,64870.66606822674,-0.4450923664511473,-185.43333811951743,-101.11259268243091,-84.32074543708652,685.7142857142857,0.1065981037032816,-0.8937775659608023,-1.240656427186014,-1.5023378601302495,0.1286340822517887,0.0,0.05145363290071549,No,Normal
2024-07-26,58207.12109375,65800.0,66200.0,65400.0,65400.0,3275400,1.0,800.0,0.0030487804878047,0.0105316120871349,0.003044142381228,0.0121580547112462,0.0061162079510703,4069305.8,1728468.3956068105,-9.585609512960483e-05,0.0105316120871349,-0.4593117247719676,0.2985902402136283,0.9999328371422814,65660.0,66200.0,66226.0,26.31578947368422,67488.00130761621,64911.998692383786,-0.3105586909226867,-177.1108678724122,-116.31224772042718,-60.79862015198502,692.8571428571429,0.566597631716788,0.620390372510382,0.2292732940567468,-1.6514781179572549,0.0668222929432365,0.0,0.0267289171772946,No,Normal
2024-07-29,59445.56640625,67200.0,67600.0,65900.0,66200.0,5781800,3.0,1700.0,0.0212765957446807,0.0107098392780469,0.0210534091978322,0.025297619047619,0.0151057401812688,4102150.8,1723197.917288487,9.388668035467488e-05,0.0107098392780469,0.9747279654579596,1.977873664990135,1.7270652615480202,66020.0,66260.0,66242.0,47.05882352941176,67618.6370879827,64901.36291201729,0.6918698218342506,-56.89114482556761,-104.42802714145527,47.53688231588767,778.5714285714286,2.995754474040317,2.748812369735232,2.79876670141804,-0.0451195774866306,0.2955462055150291,0.3435464856221227,0.32434637357928525,No,Low
2024-07-30,59887.87109375,67700.0,68400.0,66900.0,67300.0,6465600,1.0,1500.0,0.0074404761904762,0.0107301090312057,0.0074129323891255,0.0221565731166912,0.0059435364041604,4119021.633333333,1736404.008855234,0.0001434342460177,0.0107301090312057,1.351401145528168,0.6800529168191125,1.862449794376586,66380.0,66335.0,66272.0,59.18367346938776,67837.66430050095,64832.335699499046,0.9083865235534908,77.83246889860311,-67.97592793344361,145.80839683204672,814.2857142857143,0.9323200023819308,2.657785888358382,1.9286778351422824,0.8552532852361907,0.2202869342147807,0.1608253341123823,0.18460997415334168,No,Normal
2024-07-31,63337.8359375,71600.0,72000.0,68500.0,68500.0,21564900,1.0,3500.0,0.0576070901033973,0.0119271739682282,0.0560088940483706,0.0488826815642458,0.0452554744525547,4277484.966666667,2350894.944146641,0.0005613042754863,0.0119271739682282,7.353546391503489,4.7828417678714485,5.413755244743541,67580.0,66605.0,66388.0,81.92771084337349,69394.81229325182,63815.18770674818,1.7904430387959196,493.60928912239615,44.34111547772434,449.26817364467183,1071.428571428571,4.430557763282562,4.888462412010683,4.196960505601313,2.2684353038562763,0.9956309894499838,1.0,0.9982523957799936,Yes,High
2024-08-01,62187.8515625,70300.0,71900.0,70100.0,71800.0,8955800,1.0,1800.0,-0.0181564245810056,0.0120477004573308,-0.0183232751499807,0.0256045519203413,-0.0208913649025069,4329805.8,2384606.940185952,0.0004223464163236,0.0120477004573308,1.939939921352097,-1.5421010061736984,2.165690117548624,68520.0,66800.0,66454.0,70.83333333333334,70038.5831859984,63561.41681400159,1.0807194995428226,710.031478310586,177.47918804429668,532.5522902662892,1164.2857142857142,-1.5891982865557488,1.1906438414657026,1.4307661066275517,1.4090420479541306,0.4047342584252678,0.9158158103943616,0.711383189606724,Yes,Medium
2024-08-02,63249.375,71500.0,71900.0,70000.0,70000.0,10290200,1.0,1900.0,0.0170697012802276,0.0121188706049834,0.0169256508833428,0.0265734265734265,0.0214285714285714,4385841.633333334,2444753.645434236,0.000490409950731,0.0121188706049834,2.415113840894973,1.3680558089859476,2.3687251488193435,69660.0,67015.0,66564.0,74.76635514018692,70876.42869660277,63153.57130339723,1.161487198752585,967.227991454478,335.4289487263329,631.799042728145,1250.0,1.0950301322684983,1.3173202511818307,1.4517454103998058,1.5451050276125269,0.4204208157607427,1.0,0.7681683263042971,Yes,High
2024-08-05,61391.70703125,69400.0,71200.0,68500.0,71000.0,12245500,3.0,2700.0,-0.0293706293706293,0.0124088772824264,-0.0298105821872031,0.0389048991354466,-0.0225352112676056,4467355.8,2541296.34178098,0.0002946743138189,0.0124088772824264,3.0606994045208262,-2.390651709196985,2.6486415947004818,70100.0,67105.0,66630.0,62.99212598425196,71105.249992188,63104.75000781201,0.5737141439864658,990.191322362618,466.38142345359,523.809898909028,1421.428571428571,-2.207362249650276,1.4895179001555343,2.4738367570025326,0.7519607826930421,0.6082252664546579,0.8166666666666667,0.7332901065818631,Yes,High
2024-08-06,64310.90234375,72700.0,73300.0,70000.0,70300.0,13950400,1.0,3300.0,0.0475504322766571,0.0131372284567442,0.0464545170267149,0.0453920220082531,0.0341394025604551,4560806.633333334,2679533.181843645,0.0006909279161244,0.0131372284567442,3.504189994843126,3.5669246762985605,2.809386101288052,71100.0,67365.0,66748.0,72.43589743589743,72084.6230893222,62645.376910677805,1.130386876034667,1260.1461676910694,625.1343723010859,635.0117953899835,1635.7142857142858,2.668971117367945,1.5220570887891305,2.622393300345153,1.2706733208821934,0.7308266191852212,1.0,0.8923306476740884,Yes,High
2024-08-07,65283.9765625,73800.0,73800.0,72400.0,73200.0,10740700,1.0,1400.0,0.015130674002751,0.0132029875936277,0.0150173470669531,0.018970189701897,0.0081967213114754,4616016.633333334,2737899.0862516463,0.0008170168661473,0.0132029875936277,2.2370011361710698,1.084122592337511,2.0509182703140336,71540.0,67715.0,66898.0,73.93939393939394,73229.48809477076,62200.51190522924,1.1034569112172428,1545.0378992994956,809.1150777007679,735.9228215987278,1700.0,0.6576249894623117,0.736463560955918,0.2789193931860089,1.2798474611499226,0.4876001300882127,1.0,0.795040052035285,Yes,High
2024-08-08,64310.90234375,72700.0,74400.0,72200.0,73900.0,7608800,1.0,2200.0,-0.0149051490514905,0.0128882866578178,-0.0150173470669531,0.030261348005502,-0.0162381596752368,4586801.633333334,2686188.799831517,0.0003969493025525,0.0128882866578178,1.12501338954887,-1.1872872446362872,1.4093502259761428,72020.0,68035.0,67038.0,71.76470588235294,73933.17991551541,62136.82008448458,0.7909219567427085,1662.887114670215,979.8694850946574,683.0176295755575,1800.0,-1.1033386919043542,0.0909947975715147,1.186040382386393,1.0860437006937511,0.4518056245998046,0.1129587796855837,0.24849751765127207,No,Normal
2024-08-09,64841.671875,73300.0,73400.0,72500.0,72800.0,4527500,1.0,900.0,0.0082530949105914,0.0126724228930157,0.0082192243531321,0.0122783083219645,0.0068681318681318,4564993.3,2675852.5622813115,0.0002395346172837,0.0126724228930157,-0.0140117211719747,0.6323621268766474,0.8298720961350231,72380.0,68385.0,67196.0,72.57142857142857,74667.90077155952,62102.09922844048,0.7822819711316269,1784.1320883689768,1140.7220057495217,643.4100826194554,1807.142857142857,0.257991232307155,-0.4809507003367156,-0.3751724498975713,1.076692141531538,0.3165017208879371,0.0,0.12660068835517485,No,Normal
2024-08-12,64576.28515625,73000.0,74400.0,72800.0,73300.0,5804000,3.0,1600.0,-0.0040927694406548,0.0126674744252251,-0.0041011677442146,0.021917808219178,-0.0040927694406548,4576395.8,2678211.280783648,0.0002517888914164,0.0126674744252251,0.4583671978413897,-0.3429695759574435,1.0391222484476128,73100.0,68725.0,67334.0,70.52023121387283,75241.65881455084,62208.34118544916,0.6560110206252453,1834.8609755874493,1279.5497997171071,555.3111758703424,1857.142857142857,-0.4481708892321833,-0.2984413981776774,0.4285376163201425,0.875387540907385,0.2713839584271019,0.0,0.10855358337084076,No,Normal
2024-08-13,65283.9765625,73800.0,74400.0,72700.0,72800.0,6834400,1.0,1700.0,0.0109589041095889,0.0127018469955379,0.0108992904580356,0.0230352303523035,0.0137362637362637,4603430.8,2684539.235525114,0.0003664231156396,0.0127018469955379,0.8310436183897336,0.8339323405226328,1.189583658483802,73320.0,69110.0,67490.0,73.03370786516854,75878.6273194403,62341.37268055969,0.6929026785873934,1917.5133974755736,1407.1425192688005,510.3708782067731,1942.857142857143,0.4230782774731665,-0.1743981712540638,0.4845670403310484,0.9817347878698378,0.306447714846134,0.0098969326524345,0.1285172455299143,No,Normal
2024-08-14,65460.89453125,74000.0,74100.0,73300.0,74000.0,5456225,1.0,800.0,0.0027100271002709,0.0126987766526188,0.0027063615977428,0.0108108108108108,0.0,4609748.508333334,2685655.7404969973,0.000353943561204,0.0126987766526188,0.3151842877337735,0.1855362609736835,0.9280623966954448,73360.0,69525.0,67600.0,73.33333333333334,76429.72759476396,62620.27240523605,0.6481066687400554,1976.3719798953243,1520.9884113941052,455.3835685012191,1971.428571428572,-0.067503642498052,-0.4618905613124793,-0.6138641367257611,0.938841063967716,0.257691876192092,0.0,0.1030767504768368,No,Normal
2024-08-15,65283.9765625,73800.0,74600.0,73700.0,74000.0,4255830,1.0,900.0,-0.0027027027027026,0.0126765207329616,-0.0027063615977429,0.0121951219512195,-0.0027027027027027,4594026.258333334,2682127.483195182,0.0004012534409162,0.0126765207329616,-0.1260925367836897,-0.2448586807851742,0.717509905142784,73580.0,69920.0,67732.0,72.22222222222221,76855.3708207314,62984.62917926859,0.5594509796652534,1984.009080310847,1613.5925451774535,370.4165351333934,1978.571428571429,-0.3739917290039294,-0.6780304597569563,-0.5031421134796752,0.8096596939876829,0.239357894546638,0.0,0.09574315781865521,No,Normal
2024-08-16,65283.9765625,73800.0,74100.0,73200.0,74000.0,7392917,1.0,900.0,0.0,0.0126765207329616,0.0,0.0121951219512195,-0.0027027027027027,4629480.566666666,2690829.794728304,0.0004012534409162,0.0126765207329616,1.026982991918432,-0.0316532784798648,1.2250105319279805,73680.0,70345.0,67852.0,69.87951807228916,77128.40855167573,63561.59144832427,0.5093309615188221,1967.3827734533693,1684.350590832637,283.0321826207328,1914.2857142857144,-0.1924004393892996,-0.1673654339299661,-0.4887331824715527,0.6300542810870328,0.220895666572638,0.0662033726428759,0.12808029021478076,No,Normal
2024-08-19,67230.109375,76000.0,76000.0,73800.0,74000.0,7917931,3.0,2200.0,0.029810298102981,0.0128985071152872,0.0293746086799043,0.0289473684210526,0.027027027027027,4651442.491666666,2706911.207351486,0.0005323016997556,0.0128985071152872,1.2067217053378536,2.2698748112116984,1.290791610529141,74280.0,70875.0,68028.0,72.6775956284153,77687.9520612928,64062.047938707205,0.7522436608819324,2107.4347236538742,1768.9674173968845,338.4673062569898,1964.2857142857144,1.459606238000862,-0.1031560905979235,0.9422958154047356,0.8097033937907988,0.4175383698803573,0.4499999999999999,0.4370153479521428,Yes,Medium
2024-08-20,66876.265625,75600.0,76200.0,75300.0,76000.0,4177349,1.0,900.0,-0.0052631578947368,0.0129076269532924,-0.0052770571008437,0.0119047619047619,-0.0052631578947368,4657012.066666666,2705227.8880471825,0.0004652939024846,0.0129076269532924,-0.1773096709471378,-0.4438036377988391,0.6842237315417526,74640.0,71360.0,68210.0,63.51351351351351,78061.89289835736,64658.10710164265,0.6326570812612111,2161.2368530285894,1847.4213045232248,313.81554850536395,1721.428571428571,-0.5196803392177113,-0.6962651071613061,-0.5777682478960873,0.2171607944002355,0.159644471138917,0.0,0.0638577884555668,No,Normal
2024-08-21,66610.890625,75300.0,76100.0,75100.0,75200.0,3991045,1.0,1000.0,-0.0039682539682539,0.0129106138061031,-0.0039761483796394,0.0132802124833997,0.0013297872340425,4635530.775,2700149.231404656,0.0004553091452699,0.0129106138061031,-0.2386852428392373,-0.3426299616702055,0.6537106352279712,74900.0,71845.0,68376.0,68.11594202898551,78186.00274321607,65503.99725678393,0.5448665045439911,2154.828414754884,1908.9027265695568,245.92568818532663,1664.2857142857142,-0.4622341143456019,-0.7115849553003649,-0.4494205708693725,0.5191214828483921,0.1504349652216967,0.0,0.06017398608867868,No,Normal
2024-08-22,65637.8203125,74200.0,76000.0,73600.0,76000.0,6025954,1.0,2400.0,-0.0146082337317396,0.0129663606255646,-0.0147159846325131,0.0323450134770889,-0.0236842105263157,4648349.558333334,2703091.2944857115,0.0003914442345425,0.0129663606255646,0.5096403678547485,-1.1568148071332145,0.9750979138630071,74980.0,72275.0,68522.0,59.85401459854016,77965.94386769569,66584.05613230431,0.3382567188770125,2037.5018216372555,1934.622545583097,102.87927605415848,1700.0,-1.0423128745353352,-0.3904736141330776,1.1612435546860096,-0.0743246685757906,0.2267342262392747,0.1040709854138542,0.1531362817440224,No,Normal
2024-08-23,66257.0390625,74900.0,75600.0,74400.0,74900.0,3307633,1.0,1200.0,0.009433962264151,0.0129787127866047,0.0093897403498391,0.0160213618157543,0.0,4634124.833333333,2705637.9098085947,0.0004117855284687,0.0129787127866047,-0.4902695325654914,0.6951518909482366,0.532021603374485,75200.0,72730.0,68696.0,72.35772357723577,77643.18312512903,67816.81687487097,0.4416688620664858,1978.200339033574,1943.3381042731928,34.8622347603814,1585.7142857142858,0.2930669505065109,-0.8344864209114605,-0.2957475027915816,0.767275502346036,0.1956976380219645,0.0,0.07827905520878581,No,Normal
2024-08-26,64930.12890625,73400.0,75000.0,73300.0,74900.0,6324827,3.0,1700.0,-0.0200267022696929,0.0130518375645388,-0.0202299549027039,0.0231607629427792,-0.0200267022696929,4640740.891666667,2708818.0293655605,0.0001291556021472,0.0130518375645388,0.6217051459627828,-1.5442927305962246,0.995081874560654,74680.0,73040.0,68844.0,53.33333333333333,77210.27072199598,68869.72927800402,0.0863253308954715,1789.53735022404,1912.577953463362,-123.04060323932208,1428.571428571429,-1.2916054249309683,-0.3882544326068041,0.3046571965800502,-0.5410712988044096,0.1499166762636558,0.2170853797572321,0.19021789835980157,No,Low
2024-08-28,65372.43359375,73900.0,74000.0,73200.0,73600.0,3352840,2.0,800.0,0.0068119891008173,0.0129761831570356,0.0067888923336861,0.0108254397834912,0.0040760869565217,4628398.725,2711303.4751764364,0.0003229084793572,0.0129761831570356,-0.4704595913657335,0.5000762198660688,0.524450084404308,74340.0,73350.0,69004.0,50.5050505050505,76687.5061600574,70012.4938399426,0.1647937033292369,1661.2169191029095,1862.305746591272,-201.08882748836209,1385.7142857142858,0.1601700947672567,-0.8621484995356264,-0.8116828528066673,-0.7050580280786979,0.0691746191484501,0.0,0.027669847659380045,No,Normal
2024-08-29,65018.58984375,73500.0,74000.0,73400.0,73700.0,2042980,1.0,600.0,-0.0054127198917456,0.0129846875228478,-0.0054274217353651,0.0081632653061224,-0.0027137042062415,4601943.558333334,2720976.8147552977,0.0002545898525898,0.0129846875228478,-0.9404576858048184,-0.4364610033443872,0.3219489531673991,73980.0,73445.0,69168.0,54.34782608695652,76679.33878380437,70210.66121619563,0.0170050213278235,1509.840889944142,1791.812775261846,-281.97188531770416,1271.428571428571,-0.5100501315542635,-1.0289099068444258,-1.0212857307859493,-0.4402999888359448,0.1534738812792354,0.0,0.06138955251169416,No,Normal
2024-08-30,65372.43359375,73900.0,74800.0,73400.0,73600.0,3675800,1.0,1400.0,0.0054421768707482,0.012733714972709,0.005427421735365,0.0189445196211096,0.0040760869565217,4571233.558333334,2710350.9049012912,0.0005314228079942,0.012733714972709,-0.3303755084679504,0.3856497552582807,0.5752943910215887,73920.0,73625.0,69326.0,53.33333333333333,76503.50472879311,70746.49527120689,0.0955357124305652,1405.944104820388,1714.6390411735547,-308.69493635316667,1307.142857142857,0.0797442362753283,-0.7716650676254505,-0.0976170804043406,-0.5058188983436651,0.0692106744479367,0.0,0.02768426977917468,No,Normal
2024-09-04,65726.2734375,74300.0,74500.0,73100.0,73300.0,2839125,5.0,1400.0,0.0054127198917455,0.0127369224136349,0.0053981237695573,0.0188425302826379,0.0136425648021828,4559322.933333334,2714829.659653927,0.0005408145213778,0.0127369224136349,-0.6336301532644283,0.3825025553388213,0.445681158259105,73800.0,73765.0,69492.0,57.142857142857146,76475.81654041537,71054.18345958463,0.1973575090839696,1340.4301665630774,1639.7972662514592,-299.3670996883818,1292.857142857143,0.0521222953423654,-0.8730418464272062,-0.127949294708033,-0.2881523312223918,0.0965734184478953,0.0,0.03862936737915812,No,Normal
2024-09-05,66080.125,74700.0,75400.0,74100.0,74300.0,5857542,1.0,1300.0,0.0053835800807537,0.0127367762834587,0.0053691404150582,0.0174029451137884,0.0053835800807537,4576102.45,2716593.283699673,0.0006212395663846,0.0127367762834587,0.4717082817251294,0.3739046999321203,0.9043515184026456,74060.0,74030.0,69676.0,55.17241379310345,75826.01898946708,72233.98101053292,0.373047280640838,1305.7348569134774,1572.984784383863,-267.2499274703855,1264.2857142857142,0.0434384897610361,-0.4277556202256758,-0.2779756083335853,-0.478332388210802,0.0706587256321908,0.0,0.028263490252876323,No,Normal
2024-09-06,66699.34375,75400.0,75500.0,74800.0,74900.0,3641800,1.0,700.0,0.0093708165997321,0.0127234820069241,0.0093271828751386,0.0092838196286472,0.0066755674232309,4558896.616666666,2715912.0398544944,0.0006040916094776,0.0127234820069241,-0.3376753750522052,0.6890193254868172,0.5626547945718783,74360.0,74165.0,69874.0,57.60869565217392,75945.92229210776,72384.07770789224,0.6934609137484332,1319.5122085337207,1522.2902692138346,-202.77806068011387,1264.2857142857142,0.2604249452102621,-0.7389957622975079,-1.011286831148252,-0.3331357843756795,0.1337469414544454,0.0,0.053498776581778165,No,Normal
2024-09-09,66168.578125,74800.0,75100.0,74200.0,75100.0,2638800,3.0,900.0,-0.0079575596816976,0.0127398995779327,-0.0079893900334788,0.0120320855614973,-0.0039946737683089,4535249.95,2720206.161175775,0.0005730893465934,0.0127398995779327,-0.6971714045307079,-0.66960096318713,0.4103862537961013,74620.0,74215.0,70066.0,55.20833333333332,76008.87847971931,72421.12152028069,0.3261090461888689,1267.4060058597388,1471.3134165430154,-203.90741068327657,1285.7142857142858,-0.6875919301351281,-0.8522692848443068,-0.7834809522414865,-0.566330810824546,0.1083185561267512,0.0,0.04332742245070048,No,Normal
2024-09-10,66257.0390625,74900.0,75500.0,74300.0,74800.0,3332434,1.0,1200.0,0.0013368983957218,0.0125356832418368,0.0013360055427421,0.0160213618157543,0.0013368983957219,4522594.4,2722256.3104563826,0.0007851757930353,0.0125356832418368,-0.4371963049285655,0.0440121684668276,0.5145926595824234,74820.0,74325.0,70258.0,55.67010309278351,75993.12217146928,72656.87782853072,0.3446989733932611,1220.1158925868513,1421.0739117517826,-200.95801916493133,1307.142857142857,-0.1788413633687961,-0.7480041620174196,-0.4565934824211131,-0.6727495828178305,0.0589714535512819,0.0,0.02358858142051276,No,Normal
2024-09-11,65991.65625,74600.0,75100.0,73900.0,74800.0,3165231,1.0,1200.0,-0.0040053404539386,0.0124785664849044,-0.0040133833134586,0.0160857908847185,-0.0026737967914438,4492335.491666666,2716946.007045252,0.0008608095838261,0.0124785664849044,-0.4884544956820568,-0.3899606612387282,0.4890505907312862,74880.0,74390.0,70440.0,41.02564102564102,75989.86841564187,72790.13158435813,0.1312607949171535,1145.2291554917174,1365.9049604997697,-220.6758050080523,1235.7142857142858,-0.4582743644037839,-0.7496308905393375,-0.4668716091609542,-2.27170617690575,0.0416331517837895,0.0,0.0166532607135158,No,Normal
2024-09-12,66080.125,74700.0,75200.0,74400.0,75000.0,2052124,1.0,800.0,0.0013404825737264,0.0124767880532984,0.0013395849290563,0.0107095046854083,-0.004,4482585.691666666,2723633.57755044,0.0008842532223577,0.0124767880532984,-0.8923600118972522,0.0365662500172088,0.3232774241588863,74880.0,74475.0,70614.0,43.99999999999999,75938.77306265262,73011.22693734738,0.1537123518260822,1081.4833739443566,1309.020643188687,-227.53726924433045,1228.571428571429,-0.13064096486154,-0.8545569287931294,-0.9271325895646192,-1.9294365403522888,0.1019201350990111,0.0,0.04076805403960444,No,Normal
2024-09-13,64487.828125,72900.0,74800.0,72900.0,74800.0,5347113,1.0,1900.0,-0.0240963855421686,0.0126817636431028,-0.0243914531241591,0.0260631001371742,-0.0254010695187165,4496663.3,2723700.458686712,0.0006588679052782,0.0126817636431028,0.3122405392588809,-1.9520355483766128,0.8473237843054294,74380.0,74430.0,70748.0,36.66666666666666,76030.13157353751,72829.86842646249,-0.9561713707189328,875.6257573594339,1222.3416660228363,-346.7159086634024,1292.857142857143,-1.4340857324790266,-0.3294820586851618,0.5213272750502103,-2.3199873292363185,0.2369805057796212,0.336010368276512,0.2963984232777557,No,Low
2024-09-16,63603.2265625,71900.0,73000.0,71900.0,73000.0,4034700,3.0,1100.0,-0.0137174211248285,0.012740005142827,-0.0138123742876114,0.015299026425591,-0.0150684931506849,4488104.966666667,2723523.596124896,0.0004955364547282,0.012740005142827,-0.1664773410855642,-1.1156163141393276,0.7045972495088408,73800.0,74325.0,70862.0,37.07865168539326,76280.15512912592,72369.84487087408,-1.2403107885787694,624.5905790395191,1102.791448626173,-478.2008695866539,1200.0,-0.8898919792973851,-0.4802636392716864,-0.4552508645022903,-2.0839859222012254,0.1719390180198742,0.0920547582906372,0.124008462182332,No,Normal
2024-09-17,64930.12890625,73400.0,73400.0,71700.0,72000.0,2526732,1.0,1700.0,0.0208623087621697,0.0128456320413662,0.0206476708934689,0.0231607629427792,0.0194444444444444,4457806.066666666,2724962.416140491,0.0007424884429509,0.0128456320413662,-0.7086608076605141,1.5662771792332058,0.45841000717762,73500.0,74305.0,71002.0,42.2680412371134,76290.71212203053,72319.28787796947,-0.455755892286428,540.4508743268816,990.3233337663148,-449.8724594394331,1221.428571428571,1.226238120181279,-0.7825203432205301,0.4182183823234751,-1.512566273756876,0.2323976520799301,0.223497510609685,0.22705756719778303,No,Low
2024-09-18,64841.671875,73300.0,73900.0,73000.0,73600.0,2845344,1.0,900.0,-0.0013623978201634,0.0128254155932789,-0.001363326727864,0.0122783083219645,-0.0040760869565217,4434945.6,2726902.4305768684,0.0007925903883532,0.0128254155932789,-0.5829330680026289,-0.1680248248365548,0.5405508643538033,73240.0,74280.0,71124.0,49.397590361445786,76304.6897098204,72255.3102901796,-0.4840247842653007,460.3932609556941,884.3373192041906,-423.9440582484965,1164.2857142857142,-0.1490520226619806,-0.6136771270830468,-0.7303966465507035,-0.863737090154284,0.061871429084382,0.0,0.0247485716337528,No,Normal
